Name,Value,Timestamp,Step
"train_mse",0.5834183096885681,1685974810935,3949
"epoch",12,1685974810935,3949
"loss",0.11952484399080276,1685974812881,3999
"train_mae",0.3936648964881897,1685974812881,3999
"train_mse",0.2394118756055832,1685974812881,3999
"epoch",12,1685974812881,3999
"loss",0.1383090317249298,1685974814857,4049
"train_mae",0.4168774485588074,1685974814857,4049
"train_mse",0.27753400802612305,1685974814857,4049
"epoch",12,1685974814857,4049
"loss",0.19318366050720215,1685974816861,4099
"train_mae",0.4795968234539032,1685974816861,4099
"train_mse",0.42341482639312744,1685974816861,4099
"epoch",12,1685974816861,4099
"val_loss",0.24385592341423035,1685974817964,4107
"val_mae",0.5463505387306213,1685974817964,4107
"val_mse",0.5815526247024536,1685974817964,4107
"epoch",12,1685974817964,4107
"loss",0.2804543972015381,1685974820482,4149
"train_mae",0.6090487241744995,1685974820482,4149
"train_mse",0.6294927597045898,1685974820482,4149
"epoch",13,1685974820482,4149
"loss",0.3097173571586609,1685974822465,4199
"train_mae",0.5990103483200073,1685974822465,4199
"train_mse",1.1441988945007324,1685974822465,4199
"epoch",13,1685974822465,4199
"loss",0.27217787504196167,1685974824438,4249
"train_mae",0.6089855432510376,1685974824438,4249
"train_mse",0.744515597820282,1685974824438,4249
"epoch",13,1685974824438,4249
"loss",0.16618472337722778,1685974826320,4299
"train_mae",0.42773711681365967,1685974826320,4299
"train_mse",0.4567452073097229,1685974826320,4299
"epoch",13,1685974826320,4299
"loss",0.3261823058128357,1685974828195,4349
"train_mae",0.6621618270874023,1685974828195,4349
"train_mse",0.8043135404586792,1685974828195,4349
"epoch",13,1685974828195,4349
"loss",0.1949051320552826,1685974830154,4399
"train_mae",0.5101675987243652,1685974830154,4399
"train_mse",0.43424928188323975,1685974830154,4399
"epoch",13,1685974830154,4399
"val_loss",0.25292500853538513,1685974831884,4423
"val_mae",0.5628148913383484,1685974831884,4423
"val_mse",0.6000275611877441,1685974831884,4423
"epoch",13,1685974831884,4423
"loss",0.3651164770126343,1685974833753,4449
"train_mae",0.6607740521430969,1685974833753,4449
"train_mse",1.3436639308929443,1685974833753,4449
"epoch",14,1685974833753,4449
"loss",0.13675692677497864,1685974835741,4499
"train_mae",0.39760684967041016,1685974835741,4499
"train_mse",0.27762266993522644,1685974835741,4499
"epoch",14,1685974835741,4499
